country_or_area,year,value,category
Ireland,2011,45.45355333,Sulphur
Ireland,2010,33.07576587,Sulphur
Ireland,2009,39.17525486,Sulphur
Ireland,2008,54.68774298,Sulphur
Ireland,2007,62.93882702,Sulphur
Ireland,2006,60.20619433,Sulphur
Ireland,2005,96.78142037,Sulphur
Ireland,2004,65.34205874,Sulphur
Ireland,2003,109.9546271,Sulphur
Ireland,2002,64.48226802,Sulphur
Ireland,2001,64.62688756,Sulphur
Ireland,2000,51.75714758,Sulphur
Ireland,1999,64.18701809,Sulphur
Ireland,1998,88.73562586,Sulphur
Ireland,1997,126.1174189,Sulphur
Ireland,1996,97.46314641,Sulphur
Ireland,1995,79.11429739,Sulphur
Ireland,1994,61.95087009,Sulphur
Ireland,1993,52.90406271,Sulphur
Ireland,1992,43.85707345,Sulphur
Ireland,1991,38.86830045,Sulphur
Ireland,1990,33.87934187,Sulphur
Italy,2014,353.5480533,Sulphur
Italy,2013,416.5108686,Sulphur
Italy,2012,442.1968804,Sulphur
Italy,2011,438.0622986,Sulphur
Italy,2010,390.5463556,Sulphur
Italy,2009,468.8722831,Sulphur
Italy,2008,492.8064804,Sulphur
Italy,2007,449.6229078,Sulphur
Italy,2006,567.3106431,Sulphur
Italy,2005,547.0987818,Sulphur
Italy,2004,581.8138176,Sulphur
Italy,2003,548.0261644,Sulphur
Italy,2002,738.934287,Sulphur
Italy,2001,851.0162513,Sulphur
Italy,2000,560.7324181,Sulphur
Italy,1999,475.8990445,Sulphur
Italy,1998,666.9810875,Sulphur
Italy,1997,785.1100545,Sulphur
Italy,1996,741.1511364,Sulphur
Italy,1995,663.7827765,Sulphur
Italy,1994,486.5411021,Sulphur
Italy,1993,443.3594541,Sulphur
Italy,1992,431.7857349,Sulphur
Italy,1991,429.9955021,Sulphur
Italy,1990,407.6105559,Sulphur
Japan,2014,2064.413245,Sulphur
Japan,2013,2101.813051,Sulphur
Japan,2012,2234.543282,Sulphur
Japan,2011,2247.642725,Sulphur
Japan,2010,2423.871647,Sulphur
Japan,2009,2446.633426,Sulphur
Japan,2008,4177.168722,Sulphur
Japan,2007,4733.45161,Sulphur
Japan,2006,5228.902318,Sulphur
Japan,2005,5053.006415,Sulphur
Japan,2004,5258.702329,Sulphur
Japan,2003,5406.310822,Sulphur
Japan,2002,5735.480799,Sulphur
Japan,2001,6066.01678,Sulphur
Japan,2000,7031.358931,Sulphur
Japan,1999,9176.61669,Sulphur
Japan,1998,13224.10125,Sulphur
Japan,1997,14510.54048,Sulphur
Japan,1996,17022.18776,Sulphur
Japan,1995,16447.52469,Sulphur
Japan,1994,15019.95579,Sulphur
Japan,1993,15701.97057,Sulphur
Japan,1992,15635.82468,Sulphur
Japan,1991,14206.04235,Sulphur
Japan,1990,12850.06988,Sulphur
Latvia,2014,8.577903643,Sulphur
Latvia,2013,8.50315813,Sulphur
Latvia,2012,7.776872976,Sulphur
Latvia,2011,7.469475624,Sulphur
Latvia,2010,7.351170072,Sulphur
Latvia,2009,7.328163504,Sulphur
Latvia,2008,5.233190064,Sulphur
Latvia,2007,4.550224272,Sulphur
Latvia,2006,4.070568816,Sulphur
Latvia,2005,3.777910752,Sulphur
Latvia,2004,3.25197768,Sulphur
Latvia,2003,2.755679136,Sulphur
Latvia,2002,2.618787024,Sulphur
Latvia,2001,1.386676848,Sulphur
Latvia,2000,0.88317624,Sulphur
Latvia,1999,0.707732064,Sulphur
Latvia,1998,0.515531712,Sulphur
Latvia,1997,0.36956976,Sulphur
Latvia,1996,0.176796672,Sulphur
Latvia,1995,0.173347488,Sulphur
Liechtenstein,2014,0.116052,Sulphur
Liechtenstein,2013,0.174648,Sulphur
Liechtenstein,2012,0.000456,Sulphur
Liechtenstein,2011,0.013452,Sulphur
Liechtenstein,2010,0.023484,Sulphur
Liechtenstein,2009,0.135888,Sulphur
Liechtenstein,2008,0.34656,Sulphur
Liechtenstein,2007,0.114,Sulphur
Liechtenstein,2006,0.056316,Sulphur
Liechtenstein,2005,0.255132,Sulphur
Liechtenstein,2004,0.262884,Sulphur
Liechtenstein,2003,0.248064,Sulphur
Liechtenstein,2002,0.243504,Sulphur
Liechtenstein,2001,0.1653,Sulphur
Liechtenstein,2000,0.087324,Sulphur
Liechtenstein,1999,0.00456,Sulphur
Lithuania,2014,5.9760396,Sulphur
Lithuania,2013,6.3225996,Sulphur
Lithuania,2012,3.9924396,Sulphur
Lithuania,2011,7.7437236,Sulphur
Lithuania,2010,5.9940516,Sulphur
Lithuania,2009,3.0512556,Sulphur
Lithuania,2008,3.4748796,Sulphur
Lithuania,2007,1.2475476,Sulphur
Lithuania,2006,1.5359676,Sulphur
Lithuania,2005,1.6985316,Sulphur
Lithuania,2004,1.1531556,Sulphur
Lithuania,2003,2.3512956,Sulphur
Lithuania,2002,0.7450356,Sulphur
Lithuania,2001,0.6561156,Sulphur
Lithuania,2000,0.7233756,Sulphur
Lithuania,1999,0.5398356,Sulphur
Lithuania,1998,0.50616,Sulphur
Lithuania,1997,0.07752,Sulphur
Lithuania,1996,0.0456,Sulphur
Lithuania,1995,0.0456,Sulphur
Luxembourg,2014,8.440939563,Sulphur
Luxembourg,2013,8.050979881,Sulphur
Luxembourg,2012,7.682973465,Sulphur
Luxembourg,2011,7.308528432,Sulphur
Luxembourg,2010,6.870593441,Sulphur
Luxembourg,2009,6.49487627,Sulphur
Luxembourg,2008,6.096472118,Sulphur
Luxembourg,2007,5.692038667,Sulphur
Luxembourg,2006,5.269914001,Sulphur
Luxembourg,2005,4.853274867,Sulphur
Luxembourg,2004,4.282417061,Sulphur
Luxembourg,2003,3.732038699,Sulphur
Luxembourg,2002,3.149161785,Sulphur
Luxembourg,2001,2.544279075,Sulphur
Luxembourg,2000,1.925711301,Sulphur
Luxembourg,1999,1.826257266,Sulphur
Luxembourg,1998,1.741013134,Sulphur
Luxembourg,1997,1.697121998,Sulphur
Luxembourg,1996,1.557622522,Sulphur
Luxembourg,1995,1.389464289,Sulphur
Luxembourg,1994,1.296312269,Sulphur
Luxembourg,1993,1.185363822,Sulphur
Luxembourg,1992,1.078470229,Sulphur
Luxembourg,1991,0.975507631,Sulphur
Luxembourg,1990,0.876210281,Sulphur
Malta,2014,0.584662201,Sulphur
Malta,2013,2.676790201,Sulphur
Malta,2012,0.451510201,Sulphur
Malta,2011,4.594270201,Sulphur
Malta,2010,1.694794201,Sulphur
Malta,2009,1.496890201,Sulphur
Malta,2008,1.749058201,Sulphur
Malta,2007,1.582789999,Sulphur
Malta,2006,1.574659063,Sulphur
Malta,2005,1.564565503,Sulphur
Malta,2004,1.543805738,Sulphur
Malta,2003,2.061559174,Sulphur
Malta,2002,1.495604236,Sulphur
Malta,2001,1.489664448,Sulphur
Malta,2000,1.4691408,Sulphur
Malta,1999,1.4652648,Sulphur
Malta,1998,1.4652648,Sulphur
Malta,1997,1.4472528,Sulphur
Malta,1996,1.4472528,Sulphur
Malta,1995,1.4363088,Sulphur
Malta,1994,1.4314068,Sulphur
Malta,1993,1.4269608,Sulphur
Malta,1992,1.4269608,Sulphur
Malta,1991,0.0106248,Sulphur
Malta,1990,0.0106248,Sulphur
Monaco,2013,0.106911936,Sulphur
Monaco,2012,0.113051064,Sulphur
Monaco,2011,0.112387128,Sulphur
Monaco,2010,0.109648392,Sulphur
Monaco,2009,0.112213164,Sulphur
Monaco,2008,0.111432264,Sulphur
Monaco,2007,0.11338668,Sulphur
Monaco,2006,0.11515938,Sulphur
Monaco,2005,0.11013996,Sulphur
Monaco,2004,0.070432848,Sulphur
Monaco,2003,0.122288256,Sulphur
Monaco,2002,0.118404048,Sulphur
Monaco,2001,0.114217968,Sulphur
Monaco,2000,0.116265408,Sulphur
Monaco,1999,0.115289568,Sulphur
Monaco,1998,0.116876448,Sulphur
Monaco,1997,0.115663488,Sulphur
Monaco,1996,0.117291408,Sulphur
Monaco,1995,0.121484784,Sulphur
Monaco,1994,0.258058608,Sulphur
Monaco,1993,0.258058608,Sulphur
Monaco,1992,0.266541576,Sulphur
Monaco,1991,0.224392584,Sulphur
Monaco,1990,0.221641992,Sulphur
Netherlands,2014,134.5879353,Sulphur
Netherlands,2013,119.8668954,Sulphur
Netherlands,2012,172.506245,Sulphur
Netherlands,2011,125.1663173,Sulphur
Netherlands,2010,153.781008,Sulphur
Netherlands,2009,145.588224,Sulphur
Netherlands,2008,156.4478628,Sulphur
Netherlands,2007,156.500281,Sulphur
Netherlands,2006,169.7777789,Sulphur
Netherlands,2005,203.7220534,Sulphur
Netherlands,2004,219.4432499,Sulphur
Netherlands,2003,197.4786262,Sulphur
Netherlands,2002,224.9781601,Sulphur
Netherlands,2001,274.9096069,Sulphur
Netherlands,2000,258.7890691,Sulphur
Netherlands,1999,266.2215429,Sulphur
Netherlands,1998,276.4427581,Sulphur
Netherlands,1997,299.037347,Sulphur
Netherlands,1996,271.0332426,Sulphur
Netherlands,1995,260.9594544,Sulphur
Netherlands,1994,179.4484367,Sulphur
Netherlands,1993,140.2397071,Sulphur
Netherlands,1992,134.0409365,Sulphur
Netherlands,1991,125.7244478,Sulphur
Netherlands,1990,206.6994046,Sulphur
New Zealand,2014,17.8296,Sulphur
New Zealand,2013,18.6732,Sulphur
New Zealand,2012,19.38,Sulphur
New Zealand,2011,16.3932,Sulphur
New Zealand,2010,19.152,Sulphur
New Zealand,2009,18.4908,Sulphur
New Zealand,2008,14.0448,Sulphur
New Zealand,2007,13.9992,Sulphur
New Zealand,2006,14.6832,Sulphur
New Zealand,2005,18.0576,Sulphur
New Zealand,2004,21.2268,Sulphur
New Zealand,2003,16.7124,Sulphur
New Zealand,2002,14.1816,Sulphur
New Zealand,2001,9.6444,Sulphur
New Zealand,2000,9.9864,Sulphur
New Zealand,1999,15.3672,Sulphur
New Zealand,1998,16.188,Sulphur
New Zealand,1997,17.4648,Sulphur
New Zealand,1996,16.7352,Sulphur
New Zealand,1995,17.0088,Sulphur
New Zealand,1994,16.5984,Sulphur
New Zealand,1993,16.0968,Sulphur
New Zealand,1992,15.7776,Sulphur
New Zealand,1991,15.0024,Sulphur
New Zealand,1990,14.5008,Sulphur
Norway,2014,54.74016608,Sulphur
Norway,2013,60.62401383,Sulphur
Norway,2012,57.5503259,Sulphur
Norway,2011,57.92112946,Sulphur
Norway,2010,71.91294342,Sulphur
Norway,2009,58.62677658,Sulphur
Norway,2008,62.38554522,Sulphur
Norway,2007,72.72829896,Sulphur
Norway,2006,202.3262204,Sulphur
Norway,2005,297.6707519,Sulphur
Norway,2004,263.3436541,Sulphur
Norway,2003,217.3681124,Sulphur
Norway,2002,227.3359849,Sulphur
Norway,2001,754.7889996,Sulphur
Norway,2000,891.4140971,Sulphur
Norway,1999,833.7395933,Sulphur
Norway,1998,693.2906872,Sulphur
Norway,1997,553.1737084,Sulphur
Norway,1996,547.6760984,Sulphur
Norway,1995,579.8172291,Sulphur
Norway,1994,837.5709759,Sulphur
Norway,1993,703.7614162,Sulphur
Norway,1992,672.5833437,Sulphur
Norway,1991,1983.457956,Sulphur
Norway,1990,2098.536832,Sulphur
Poland,2014,52.78620119,Sulphur
Poland,2013,47.53688092,Sulphur
Poland,2012,41.92187036,Sulphur
Poland,2011,39.02069615,Sulphur
Poland,2010,35.36857161,Sulphur
Poland,2009,37.60295065,Sulphur
Poland,2008,32.87050543,Sulphur
Poland,2007,31.15875153,Sulphur
Poland,2006,33.20208377,Sulphur
Poland,2005,26.80117831,Sulphur
Poland,2004,22.35673976,Sulphur
Poland,2003,20.71599534,Sulphur
Poland,2002,23.28528712,Sulphur
Poland,2001,22.85771661,Sulphur
Poland,2000,23.06669091,Sulphur
Poland,1999,23.50248873,Sulphur
Poland,1998,23.93828655,Sulphur
Poland,1997,22.91032436,Sulphur
Poland,1996,23.79756218,Sulphur
Poland,1995,29.12181818,Sulphur
Poland,1994,13.26545455,Sulphur
Portugal,2014,30.64554186,Sulphur
Portugal,2013,34.99858891,Sulphur
Portugal,2012,33.38395994,Sulphur
Portugal,2011,30.24224595,Sulphur
Portugal,2010,34.69421438,Sulphur
Portugal,2009,33.14409315,Sulphur
Portugal,2008,30.35575252,Sulphur
Portugal,2007,31.38005345,Sulphur
Portugal,2006,28.43935469,Sulphur
Portugal,2005,26.63308063,Sulphur
Portugal,2004,26.53563722,Sulphur
Portugal,2003,21.63705422,Sulphur
Portugal,2002,18.15670528,Sulphur
Portugal,2001,17.86642566,Sulphur
Portugal,2000,16.6128915,Sulphur
Portugal,1999,16.52796015,Sulphur
Portugal,1998,15.83005032,Sulphur
Portugal,1997,15.45928287,Sulphur
Portugal,1996,14.39895922,Sulphur
Portugal,1995,13.93093734,Sulphur
Romania,2014,51.78116981,Sulphur
Romania,2013,57.20326015,Sulphur
Romania,2012,50.75673576,Sulphur
Romania,2011,47.83249909,Sulphur
Romania,2010,60.70522857,Sulphur
Romania,2009,47.0334094,Sulphur
Romania,2008,33.83052845,Sulphur
Romania,2007,29.88175403,Sulphur
Romania,2006,24.13052677,Sulphur
Romania,2005,15.66777691,Sulphur
Romania,2004,14.0972923,Sulphur
Romania,2003,10.54316651,Sulphur
Romania,2002,12.09704236,Sulphur
Romania,2001,14.33287806,Sulphur
Romania,2000,8.683933372,Sulphur
Romania,1999,1.704964776,Sulphur
Romania,1998,1.51447518,Sulphur
Romania,1997,1.40871282,Sulphur
Romania,1996,1.54056294,Sulphur
Romania,1995,0.97619568,Sulphur
Romania,1994,0.73688688,Sulphur
Romania,1993,0.52106208,Sulphur
Romania,1992,0.48563088,Sulphur
Romania,1991,0.52051488,Sulphur
Romania,1990,0.47496048,Sulphur
Russian Federation,2014,799.428306,Sulphur
Russian Federation,2013,4909.130404,Sulphur
Russian Federation,2012,5241.106607,Sulphur
Russian Federation,2011,485.9711928,Sulphur
Russian Federation,2010,636.794269,Sulphur
Russian Federation,2009,754.2408834,Sulphur
Russian Federation,2008,792.640787,Sulphur
Russian Federation,2007,1327.42056,Sulphur
Russian Federation,2006,1298.461931,Sulphur
Russian Federation,2005,1278.361431,Sulphur
Russian Federation,2004,1179.13174,Sulphur
Russian Federation,2003,1050.471473,Sulphur
Russian Federation,2002,896.7741326,Sulphur
Russian Federation,2001,827.099257,Sulphur
Russian Federation,2000,664.4583313,Sulphur
Russian Federation,1999,650.0271822,Sulphur
Russian Federation,1998,806.4278855,Sulphur
Russian Federation,1997,1004.405978,Sulphur
Russian Federation,1996,1006.075578,Sulphur
Russian Federation,1995,397.110865,Sulphur
Russian Federation,1994,97.16385224,Sulphur
Russian Federation,1993,161.8810746,Sulphur
Russian Federation,1992,337.6013465,Sulphur
Russian Federation,1991,1042.187568,Sulphur
Russian Federation,1990,1147.149755,Sulphur
Slovakia,2014,14.1683858,Sulphur
Slovakia,2013,22.303416,Sulphur
Slovakia,2012,21.243672,Sulphur
Slovakia,2011,20.801808,Sulphur
Slovakia,2010,19.624188,Sulphur
Slovakia,2009,19.5113508,Sulphur
Slovakia,2008,18.8511768,Sulphur
Slovakia,2007,17.3948496,Sulphur
Slovakia,2006,16.7104848,Sulphur
Slovakia,2005,16.3841712,Sulphur
Slovakia,2004,15.433092,Sulphur
Slovakia,2003,15.0554556,Sulphur
Slovakia,2002,14.7798492,Sulphur
Slovakia,2001,13.3308864,Sulphur
Slovakia,2000,13.043994,Sulphur
Slovakia,1999,12.6428736,Sulphur
Slovakia,1998,12.6479124,Sulphur
Slovakia,1997,11.4728688,Sulphur
Slovakia,1996,11.1639288,Sulphur
Slovakia,1995,10.1547096,Sulphur
Slovakia,1994,17.623716,Sulphur
Slovakia,1993,0.089832,Sulphur
Slovakia,1992,0.042636,Sulphur
Slovakia,1991,0.035112,Sulphur
Slovakia,1990,0.058368,Sulphur
Slovenia,2014,15.52097802,Sulphur
Slovenia,2013,15.95110572,Sulphur
Slovenia,2012,16.93512522,Sulphur
Slovenia,2011,18.13933002,Sulphur
Slovenia,2010,17.97173064,Sulphur
Slovenia,2009,17.19839682,Sulphur
Slovenia,2008,17.54165248,Sulphur
Slovenia,2007,17.79061992,Sulphur
Slovenia,2006,17.9338729,Sulphur
Slovenia,2005,17.9964219,Sulphur
Slovenia,2004,17.46936,Sulphur
Slovenia,2003,17.09088,Sulphur
Slovenia,2002,16.53684,Sulphur
Slovenia,2001,15.3672,Sulphur
Slovenia,2000,15.0138,Sulphur
Slovenia,1999,15.36492,Sulphur
Slovenia,1998,12.77028,Sulphur
Slovenia,1997,13.25364,Sulphur
Slovenia,1996,12.87744,Sulphur
Slovenia,1995,12.13188,Sulphur
Slovenia,1994,10.83684,Sulphur
Slovenia,1993,10.54044,Sulphur
Slovenia,1992,9.6672,Sulphur
Slovenia,1991,9.6444,Sulphur
Slovenia,1990,9.82908,Sulphur
Spain,2014,207.4442838,Sulphur
Spain,2013,213.8560656,Sulphur
Spain,2012,220.0057614,Sulphur
Spain,2011,239.1547403,Sulphur
Spain,2010,234.9021756,Sulphur
Spain,2009,231.2641621,Sulphur
Spain,2008,244.995804,Sulphur
Spain,2007,238.4280378,Sulphur
Spain,2006,232.0100412,Sulphur
Spain,2005,212.603502,Sulphur
Spain,2004,199.7837004,Sulphur
Spain,2003,176.3318941,Sulphur
Spain,2002,180.411954,Sulphur
Spain,2001,163.1753363,Sulphur
Spain,2000,187.6796136,Sulphur
Spain,1999,167.9807784,Sulphur
Spain,1998,158.1212831,Sulphur
Spain,1997,152.5264824,Sulphur
Spain,1996,111.431715,Sulphur
Spain,1995,100.9315416,Sulphur
Spain,1994,84.64896722,Sulphur
Spain,1993,77.01648478,Sulphur
Spain,1992,72.94239845,Sulphur
Spain,1991,69.70653118,Sulphur
Spain,1990,63.60506878,Sulphur
Sweden,2014,46.61812622,Sulphur
Sweden,2013,41.21360962,Sulphur
Sweden,2012,52.33512261,Sulphur
Sweden,2011,54.7658969,Sulphur
Sweden,2010,62.90524383,Sulphur
Sweden,2009,70.0116689,Sulphur
Sweden,2008,72.85335046,Sulphur
Sweden,2007,137.3783072,Sulphur
Sweden,2006,112.6366509,Sulphur
Sweden,2005,151.5907428,Sulphur
Sweden,2004,94.68877593,Sulphur
Sweden,2003,85.12911275,Sulphur
Sweden,2002,119.5998243,Sulphur
Sweden,2001,122.775197,Sulphur
Sweden,2000,118.7776388,Sulphur
Sweden,1999,121.2135777,Sulphur
Sweden,1998,111.2185085,Sulphur
Sweden,1997,159.5946804,Sulphur
Sweden,1996,116.8753136,Sulphur
Sweden,1995,135.1858964,Sulphur
Sweden,1994,106.3744089,Sulphur
Sweden,1993,99.34713515,Sulphur
Sweden,1992,102.5759794,Sulphur
Sweden,1991,102.6917397,Sulphur
Sweden,1990,101.7289488,Sulphur
Switzerland,2014,258.8423195,Sulphur
Switzerland,2013,252.4572487,Sulphur
Switzerland,2012,208.9143932,Sulphur
Switzerland,2011,159.5344957,Sulphur
Switzerland,2010,147.9751614,Sulphur
Switzerland,2009,179.6457381,Sulphur
Switzerland,2008,222.1605723,Sulphur
Switzerland,2007,171.6023863,Sulphur
Switzerland,2006,185.6402326,Sulphur
Switzerland,2005,203.1933739,Sulphur
Switzerland,2004,186.0944073,Sulphur
Switzerland,2003,164.5768475,Sulphur
Switzerland,2002,158.3562467,Sulphur
Switzerland,2001,144.7760995,Sulphur
Switzerland,2000,143.7875693,Sulphur
Switzerland,1999,139.9116918,Sulphur
Switzerland,1998,152.6103611,Sulphur
Switzerland,1997,124.2446405,Sulphur
Switzerland,1996,90.07219469,Sulphur
Switzerland,1995,93.23425564,Sulphur
Switzerland,1994,106.8866742,Sulphur
Switzerland,1993,120.5348414,Sulphur
Switzerland,1992,141.3925422,Sulphur
Switzerland,1991,139.2062972,Sulphur
Switzerland,1990,137.0062483,Sulphur
Turkey,2012,926.43393,Sulphur
Turkey,2011,906.4911253,Sulphur
Turkey,2010,835.4756915,Sulphur
Turkey,2009,766.4914601,Sulphur
Turkey,2008,804.2932425,Sulphur
Turkey,2007,908.288339,Sulphur
Turkey,2006,869.175444,Sulphur
Turkey,2005,819.204,Sulphur
Turkey,2004,672.144,Sulphur
Turkey,2003,457.368,Sulphur
Turkey,2002,454.8144,Sulphur
Turkey,2001,294.2568,Sulphur
Turkey,2000,308.028,Sulphur
Turkey,1999,493.0272,Sulphur
Turkey,1998,629.28,Sulphur
Turkey,1997,582.9732,Sulphur
Turkey,1996,356.6376,Sulphur
Ukraine,2014,16.4088828,Sulphur
Ukraine,2013,12.54312236,Sulphur
Ukraine,2012,10.9896,Sulphur
Ukraine,2011,8.414058577,Sulphur
Ukraine,2010,9.710033473,Sulphur
Ukraine,2009,9.365648536,Sulphur
Ukraine,2008,9.338078661,Sulphur
Ukraine,2007,5.198209205,Sulphur
Ukraine,2006,4.273998326,Sulphur
Ukraine,2005,4.467082845,Sulphur
Ukraine,2004,3.078,Sulphur
Ukraine,2003,1.991231799,Sulphur
Ukraine,2002,1.069501255,Sulphur
Ukraine,2001,0.463154812,Sulphur
Ukraine,2000,0.420512134,Sulphur
Ukraine,1999,0.307179916,Sulphur
Ukraine,1998,0.193656904,Sulphur
Ukraine,1997,0.127832636,Sulphur
Ukraine,1996,0.069640167,Sulphur
Ukraine,1995,0.067732218,Sulphur
Ukraine,1994,0.064870293,Sulphur
Ukraine,1993,0.059146444,Sulphur
Ukraine,1992,0.030527197,Sulphur
Ukraine,1991,0.019079498,Sulphur
Ukraine,1990,0.007631799,Sulphur
United Kingdom,2014,468.1624178,Sulphur
United Kingdom,2013,481.1957506,Sulphur
United Kingdom,2012,582.6535456,Sulphur
United Kingdom,2011,605.0552802,Sulphur
United Kingdom,2010,685.5081927,Sulphur
United Kingdom,2009,592.6050275,Sulphur
United Kingdom,2008,682.839299,Sulphur
United Kingdom,2007,835.781389,Sulphur
United Kingdom,2006,882.9080951,Sulphur
United Kingdom,2005,1056.019762,Sulphur
United Kingdom,2004,1116.774399,Sulphur
United Kingdom,2003,1320.767371,Sulphur
United Kingdom,2002,1495.225167,Sulphur
United Kingdom,2001,1454.100231,Sulphur
United Kingdom,2000,1817.671262,Sulphur
United Kingdom,1999,1497.700856,Sulphur
United Kingdom,1998,1328.715588,Sulphur
United Kingdom,1997,1280.079286,Sulphur
United Kingdom,1996,1305.702464,Sulphur
United Kingdom,1995,1264.370428,Sulphur
United Kingdom,1994,1223.437811,Sulphur
United Kingdom,1993,1182.895332,Sulphur
United Kingdom,1992,1358.24564,Sulphur
United Kingdom,1991,1318.537525,Sulphur
United Kingdom,1990,1279.061171,Sulphur
United States of America,2014,7348.782775,Sulphur
United States of America,2013,7229.068816,Sulphur
United States of America,2012,7581.757048,Sulphur
United States of America,2011,9990.145376,Sulphur
United States of America,2010,9481.91347,Sulphur
United States of America,2009,9297.936595,Sulphur
United States of America,2008,10312.75047,Sulphur
United States of America,2007,11222.88309,Sulphur
United States of America,2006,12764.32301,Sulphur
United States of America,2005,14015.69351,Sulphur
United States of America,2004,14563.82277,Sulphur
United States of America,2003,15818.27909,Sulphur
United States of America,2002,16076.54795,Sulphur
United States of America,2001,17075.04533,Sulphur
